日付,都道府県コード,搬送人員（計）,年齢区分：新生児,年齢区分：乳幼児,年齢区分：少年,年齢区分：成人,年齢区分：高齢者,年齢区分：不明,傷病程度：死亡,傷病程度：重症,傷病程度：中等症,傷病程度：軽症,傷病程度：その他,発生場所：住居,発生場所：仕事場①,発生場所：仕事場② ,発生場所：教育機関,発生場所：公衆(屋内),発生場所：公衆(屋外),発生場所：道路,発生場所：その他
2023/6/10,20,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2023/6/10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/10,22,4,0,0,1,1,2,0,0,0,0,4,0,2,0,0,0,0,1,1,0
2023/6/10,23,7,0,0,1,1,5,0,0,0,0,7,0,1,1,0,1,0,1,3,0
2023/6/10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/10,25,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2023/6/10,26,2,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0
2023/6/10,27,10,0,0,3,2,5,0,0,0,3,7,0,1,0,0,1,2,1,3,2
2023/6/10,28,6,0,0,2,2,2,0,0,0,1,5,0,0,1,0,1,1,1,0,2
2023/6/10,29,2,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1
2023/6/10,30,2,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0
2023/6/10,31,2,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,1
2023/6/10,32,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2023/6/10,33,2,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,1
2023/6/10,34,8,0,0,0,3,5,0,0,0,2,6,0,3,0,0,1,2,0,1,1
2023/6/10,35,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0
2023/6/10,36,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2023/6/10,37,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2023/6/10,38,2,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0
2023/6/10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/10,40,6,0,0,3,1,2,0,0,0,2,4,0,2,0,0,1,0,2,1,0
2023/6/10,41,3,0,0,2,0,1,0,0,0,1,2,0,2,0,0,0,0,1,0,0
2023/6/10,42,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2023/6/10,43,3,0,0,1,0,2,0,0,0,0,3,0,1,0,0,0,1,0,1,0
2023/6/10,44,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2023/6/10,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/10,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/10,47,5,0,0,1,2,2,0,0,0,2,3,0,2,0,0,0,2,1,0,0
2023/6/11,1,13,0,0,0,6,7,0,0,1,0,12,0,3,0,1,1,2,1,5,0
2023/6/11,2,2,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
2023/6/11,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2023/6/11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/11,8,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2023/6/11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/11,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2023/6/11,11,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2023/6/11,12,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2023/6/11,13,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2023/6/11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/11,15,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2023/6/11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/11,17,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2023/6/11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/11,21,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2023/6/11,22,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2023/6/11,23,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2023/6/11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/11,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/11,27,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2023/6/11,28,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2023/6/11,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/11,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/11,31,2,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
2023/6/11,32,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2023/6/11,33,2,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1
2023/6/11,34,2,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0
2023/6/11,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/11,36,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023/6/11,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/11,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/11,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/11,40,8,0,0,2,1,5,0,0,0,4,4,0,1,0,0,1,0,2,4,0
2023/6/11,41,4,0,0,3,0,1,0,0,0,2,1,1,0,0,0,1,0,2,1,0
2023/6/11,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/11,43,3,0,0,0,2,1,0,0,0,0,3,0,1,0,0,0,0,0,1,1
2023/6/11,44,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2023/6/11,45,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2023/6/11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/11,47,19,0,0,3,4,12,0,0,1,5,12,1,11,0,0,0,3,3,0,2
2023/6/12,1,6,0,0,0,4,2,0,0,1,3,2,0,1,1,0,0,3,0,1,0
2023/6/12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/12,3,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2023/6/12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/12,5,3,0,0,1,0,2,0,0,0,1,2,0,2,0,0,1,0,0,0,0
2023/6/12,6,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2023/6/12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/12,9,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2023/6/12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/12,11,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2023/6/12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/12,13,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2023/6/12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/12,15,2,0,0,0,2,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0
2023/6/12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/12,19,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2023/6/12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/12,22,2,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,1,0,0,0
2023/6/12,23,2,0,0,1,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0
2023/6/12,24,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2023/6/12,25,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2023/6/12,26,2,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0
2023/6/12,27,4,0,0,1,2,1,0,0,0,1,3,0,1,2,0,0,1,0,0,0
2023/6/12,28,5,0,0,0,2,3,0,0,0,1,4,0,2,0,0,0,1,1,1,0
2023/6/12,29,2,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0
2023/6/12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/12,31,2,0,0,0,1,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0
2023/6/12,32,4,0,0,0,0,4,0,0,0,1,3,0,3,0,0,0,0,0,1,0
2023/6/12,33,4,0,0,0,2,2,0,0,1,2,1,0,2,0,1,1,0,0,0,0
2023/6/12,34,5,0,0,1,1,3,0,0,0,1,4,0,1,1,0,1,0,1,1,0
2023/6/12,35,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2023/6/12,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/12,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/12,38,2,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0
2023/6/12,39,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2023/6/12,40,13,0,1,2,4,6,0,0,0,5,8,0,5,3,1,1,0,2,1,0
2023/6/12,41,11,0,0,1,0,10,0,0,1,5,5,0,5,0,3,0,1,0,2,0
2023/6/12,42,5,0,0,1,0,4,0,0,0,2,3,0,2,0,0,1,0,1,1,0
2023/6/12,43,15,0,0,0,2,13,0,0,1,7,7,0,7,2,0,0,0,0,4,2
2023/6/12,44,3,0,0,0,1,2,0,0,0,1,2,0,1,1,0,0,1,0,0,0
2023/6/12,45,3,0,0,0,2,1,0,0,0,1,2,0,1,2,0,0,0,0,0,0
2023/6/12,46,7,0,0,1,3,3,0,0,0,3,4,0,0,3,1,0,1,0,0,2
2023/6/12,47,3,0,0,0,2,1,0,0,0,1,2,0,1,2,0,0,0,0,0,0
2023/6/13,1,2,0,0,0,1,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0
2023/6/13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/13,3,2,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
2023/6/13,4,3,0,0,1,0,2,0,0,0,1,2,0,0,1,0,1,0,0,1,0
2023/6/13,5,5,0,0,0,1,4,0,0,0,0,5,0,4,1,0,0,0,0,0,0
2023/6/13,6,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0
2023/6/13,7,3,0,0,1,1,1,0,0,0,0,3,0,2,0,0,0,0,1,0,0
2023/6/13,8,4,0,0,1,2,1,0,0,0,1,3,0,0,1,1,1,0,1,0,0
2023/6/13,9,5,0,0,0,4,1,0,0,0,1,4,0,0,1,2,1,0,0,0,1
2023/6/13,10,12,0,0,4,4,4,0,0,0,6,6,0,3,0,2,4,0,0,2,1
2023/6/13,11,20,0,1,1,5,13,0,0,0,6,14,0,11,0,0,0,1,3,5,0
2023/6/13,12,24,0,0,2,7,15,0,0,0,7,17,0,4,4,0,1,1,4,9,1
2023/6/13,13,16,0,2,0,3,11,0,0,1,3,12,0,2,0,0,0,3,1,10,0
2023/6/13,14,19,0,0,4,4,11,0,0,1,7,11,0,1,2,0,4,1,2,8,1
2023/6/13,15,2,0,0,0,1,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0
2023/6/13,16,5,0,0,3,2,0,0,0,0,1,4,0,0,2,0,3,0,0,0,0
2023/6/13,17,2,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,0
2023/6/13,18,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2023/6/13,19,4,0,0,0,0,4,0,0,0,3,1,0,1,0,0,0,0,1,1,1
2023/6/13,20,4,0,0,1,0,3,0,0,0,0,4,0,1,0,1,0,1,1,0,0
2023/6/13,21,10,0,0,2,3,5,0,0,0,7,3,0,2,2,0,2,0,2,2,0
2023/6/13,22,7,0,0,0,2,5,0,0,0,1,6,0,1,2,1,0,0,3,0,0
2023/6/13,23,28,0,0,3,7,18,0,0,1,9,18,0,6,2,0,3,1,5,10,1
2023/6/13,24,6,0,0,0,3,3,0,0,0,1,5,0,2,0,1,0,0,2,1,0
2023/6/13,25,4,0,0,1,3,0,0,0,0,0,4,0,1,1,1,1,0,0,0,0
2023/6/13,26,13,0,1,0,3,9,0,0,0,2,11,0,2,2,0,0,0,0,7,2
2023/6/13,27,18,0,1,3,5,9,0,0,0,0,18,0,3,1,0,4,1,2,6,1
2023/6/13,28,10,0,0,1,1,8,0,0,0,3,7,0,0,1,0,1,0,3,5,0
2023/6/13,29,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
2023/6/13,30,3,0,0,0,3,0,0,0,0,1,2,0,1,1,0,0,0,1,0,0
2023/6/13,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/13,32,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023/6/13,33,8,0,0,1,4,3,0,0,0,3,5,0,3,0,1,1,0,0,3,0
2023/6/13,34,8,0,0,2,4,2,0,0,0,4,4,0,0,1,0,2,0,0,1,4
2023/6/13,35,5,0,0,1,2,2,0,0,1,1,3,0,1,1,0,1,1,1,0,0
2023/6/13,36,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2023/6/13,37,7,0,0,1,2,4,0,0,0,3,4,0,5,1,0,0,0,0,1,0
2023/6/13,38,2,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0
2023/6/13,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/13,40,9,0,0,0,3,6,0,0,1,5,3,0,4,2,0,0,0,0,2,1
2023/6/13,41,4,0,0,0,1,3,0,0,1,2,1,0,2,1,0,0,1,0,0,0
2023/6/13,42,2,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,1,0,0
2023/6/13,43,9,0,0,8,0,1,0,0,0,2,7,0,0,0,0,8,0,0,0,1
2023/6/13,44,4,0,0,0,1,3,0,0,0,1,3,0,0,1,0,0,0,1,2,0
2023/6/13,45,4,0,0,0,1,3,0,0,0,1,3,0,0,2,1,0,0,0,0,1
2023/6/13,46,3,0,0,0,1,2,0,0,0,1,2,0,2,1,0,0,0,0,0,0
2023/6/13,47,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2023/6/14,1,5,0,0,0,2,3,0,0,0,1,3,1,0,1,1,0,0,2,0,1
2023/6/14,2,2,0,0,0,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0
2023/6/14,3,3,0,0,1,1,1,0,0,0,0,3,0,1,0,1,1,0,0,0,0
2023/6/14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/14,5,2,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,1,0
2023/6/14,6,2,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0
2023/6/14,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023/6/14,8,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2023/6/14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/14,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2023/6/14,11,2,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1
2023/6/14,12,4,0,0,0,1,3,0,0,0,2,2,0,2,0,0,0,1,1,0,0
2023/6/14,13,8,0,0,3,2,3,0,0,0,4,4,0,3,1,0,2,0,0,2,0
2023/6/14,14,4,0,0,0,0,4,0,0,0,0,4,0,2,1,0,0,1,0,0,0
2023/6/14,15,3,0,0,1,1,1,0,0,0,1,2,0,0,0,0,1,0,0,2,0
2023/6/14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/14,20,3,0,0,0,0,3,0,0,0,1,2,0,1,0,1,0,0,0,1,0
2023/6/14,21,3,0,0,1,2,0,0,0,0,0,3,0,0,0,0,1,0,1,1,0
2023/6/14,22,4,0,0,0,3,1,0,0,0,1,3,0,1,3,0,0,0,0,0,0
2023/6/14,23,8,0,0,0,4,4,0,0,0,2,6,0,3,1,0,0,0,0,3,1
2023/6/14,24,2,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0
2023/6/14,25,2,0,0,0,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0
2023/6/14,26,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2023/6/14,27,8,0,0,2,4,2,0,0,0,1,7,0,3,2,0,1,0,0,1,1
2023/6/14,28,8,0,0,0,5,3,0,0,0,1,7,0,2,2,0,0,1,0,3,0
2023/6/14,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/14,30,3,0,0,1,0,2,0,0,0,0,3,0,1,0,0,0,0,0,2,0
2023/6/14,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/14,32,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2023/6/14,33,3,0,0,1,0,2,0,0,0,2,1,0,2,0,0,0,1,0,0,0
2023/6/14,34,2,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0
2023/6/14,35,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2023/6/14,36,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2
2023/6/14,37,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023/6/14,38,2,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0
2023/6/14,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/14,40,2,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,0
2023/6/14,41,5,0,0,1,0,4,0,0,0,1,3,1,3,2,0,0,0,0,0,0
2023/6/14,42,3,0,0,0,2,1,0,0,0,1,2,0,1,2,0,0,0,0,0,0
2023/6/14,43,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
2023/6/14,44,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2023/6/14,45,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2023/6/14,46,6,0,0,3,0,3,0,0,0,2,4,0,3,0,0,0,1,1,0,1
2023/6/14,47,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2023/6/15,1,9,0,0,0,3,6,0,0,0,5,4,0,3,1,2,1,0,0,2,0
2023/6/15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/15,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2023/6/15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/15,8,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2023/6/15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/15,11,3,0,0,0,2,1,0,0,0,1,2,0,0,0,0,0,1,0,2,0
2023/6/15,12,4,0,0,0,1,3,0,0,0,2,2,0,2,1,1,0,0,0,0,0
2023/6/15,13,3,0,0,0,1,2,0,0,1,0,2,0,3,0,0,0,0,0,0,0
2023/6/15,14,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2023/6/15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/15,19,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2023/6/15,20,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2023/6/15,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/15,22,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2023/6/15,23,7,0,0,0,5,2,0,0,0,1,6,0,2,3,0,0,1,1,0,0
2023/6/15,24,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2023/6/15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/15,26,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2023/6/15,27,9,0,0,1,5,3,0,0,0,1,8,0,4,1,0,0,2,0,2,0
2023/6/15,28,6,0,0,1,2,3,0,0,0,2,4,0,1,1,0,0,0,2,2,0
2023/6/15,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/15,30,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023/6/15,31,2,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
2023/6/15,32,2,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0
2023/6/15,33,2,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,0
2023/6/15,34,4,0,0,0,0,4,0,0,0,2,2,0,3,0,0,0,0,0,1,0
2023/6/15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/15,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/15,37,3,0,0,0,1,2,0,0,0,1,2,0,2,0,0,0,0,1,0,0
2023/6/15,38,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2023/6/15,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/15,40,8,0,1,1,2,4,0,0,0,4,4,0,2,1,0,0,1,1,3,0
2023/6/15,41,4,0,0,0,0,4,0,0,1,1,2,0,2,0,1,0,0,0,1,0
2023/6/15,42,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2023/6/15,43,6,0,0,1,1,4,0,0,1,2,3,0,3,0,0,1,0,0,2,0
2023/6/15,44,2,0,0,0,2,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0
2023/6/15,45,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2023/6/15,46,2,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0
2023/6/15,47,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2023/6/16,1,15,0,0,1,8,6,0,0,0,3,12,0,2,1,1,2,2,3,2,2
2023/6/16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/16,7,2,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0
2023/6/16,8,11,0,0,0,4,7,0,0,0,6,5,0,2,3,2,0,0,1,1,2
2023/6/16,9,12,0,1,9,2,0,0,0,0,3,9,0,2,0,0,0,0,10,0,0
2023/6/16,10,3,0,0,2,1,0,0,0,0,0,3,0,0,1,0,1,0,1,0,0
2023/6/16,11,15,0,0,0,7,8,0,0,0,4,11,0,4,1,0,1,0,1,7,1
2023/6/16,12,16,0,1,3,4,8,0,0,0,7,9,0,3,3,0,3,1,2,3,1
2023/6/16,13,31,0,0,2,15,14,0,0,2,13,16,0,12,1,0,1,3,6,8,0
2023/6/16,14,12,0,0,1,4,7,0,0,1,3,8,0,4,1,0,0,0,2,5,0
2023/6/16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023/6/16,17,3,0,0,0,0,3,0,0,0,3,0,0,2,0,0,0,0,0,0,1
2023/6/16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
