traj_id,frame,x,y
14,28887,3.232832,18.517712
14,28888,3.193506,18.523596
14,28889,3.150326,18.535921
14,28890,3.140668,18.555601
14,28891,3.118624,18.555124
14,28892,3.117321,18.562927
14,28893,3.11402,18.573002
14,28894,3.105218,18.580301
14,28895,3.147816,18.596561
14,28896,3.145114,18.60704
14,28897,3.141797,18.602665
14,28898,3.164606,18.600643
14,28899,3.161993,18.587194
14,28900,3.175828,18.586451
14,28901,3.173885,18.587828
14,28902,3.207805,18.587418
14,28903,3.199919,18.587231
14,28904,3.167804,18.57164
14,28905,3.172401,18.558151
14,28906,3.16923,18.556147
14,28907,3.15103,18.54265
14,28908,3.16468,18.515009
14,28909,3.130392,18.495756
14,28910,3.123396,18.481833
14,28911,3.130186,18.456274
14,28912,3.129091,18.431795
14,28913,3.144442,18.409184
14,28914,3.156196,18.390038
14,28915,3.140331,18.367476
14,28916,3.164501,18.347895
14,28917,3.15879,18.339773
14,28918,3.143519,18.326868
14,28919,3.13946,18.32835
14,28920,3.145358,18.317635
14,28921,3.121998,18.315952
14,28922,3.096209,18.327137
14,28923,3.069772,18.330708
14,28924,3.020177,18.338585
14,28925,2.975174,18.355972
14,28926,2.948228,18.366396
14,28927,2.902237,18.383274
14,28928,2.849383,18.38732
14,28929,2.817304,18.363834
14,28930,2.779674,18.342525
14,28931,2.718879,18.305307
14,28932,2.663433,18.270679
14,28933,2.619411,18.246424
14,28934,2.574824,18.224442
14,28935,2.505182,18.222363
14,28936,2.422619,18.221666
14,28937,2.340199,18.230608
14,28938,2.259884,18.234816
14,28939,2.2111,18.232445
14,28940,2.144362,18.230581
14,28941,2.053463,18.230345
14,28942,1.957095,18.21979
14,28943,1.857058,18.197756
14,28944,1.788848,18.170338
14,28945,1.732197,18.130363
14,28946,1.656851,18.09535
14,28947,1.60553,18.079901
14,28948,1.513252,18.096081
14,28949,1.415804,18.124168
14,28950,1.352026,18.116522
14,28951,1.237805,18.127407
14,28952,1.128588,18.126598
14,28953,1.063401,18.131094
14,28954,0.97063,18.131842
14,28955,0.885485,18.143898
14,28956,0.800555,18.142761
14,28957,0.692736,18.150162
14,28958,0.600493,18.119926
14,28959,0.515843,18.122694
14,28960,0.419323,18.160532
14,28961,0.338054,18.193789
14,28962,0.242531,18.224501
14,28963,0.134679,18.228537
14,28964,0.016326,18.256151
14,28965,-0.074867,18.282663
14,28966,-0.176884,18.30831
14,28967,-0.288792,18.332047
14,28968,-0.389949,18.361588
14,28969,-0.477725,18.378761
14,28970,-0.581101,18.387693
14,28971,-0.653804,18.407682
14,28972,-0.752908,18.447697
14,28973,-0.857513,18.489767
14,28974,-0.941108,18.52408
14,28975,-1.047074,18.561754
14,28976,-1.121123,18.588827
14,28977,-1.184762,18.638968
14,28978,-1.270424,18.656084
14,28979,-1.381319,18.677258
14,28980,-1.469964,18.708332
14,28981,-1.568386,18.728455
14,28982,-1.64977,18.758694
14,28983,-1.716218,18.820406
14,28984,-1.754299,18.919102
14,28985,-1.792133,18.987782
15,80713,5.115623,16.499914
15,80714,5.302428,16.335949
15,80715,5.302428,16.335949
15,80716,5.302428,16.335949
15,80717,5.302428,16.335949
15,80718,5.302428,16.335949
15,80719,5.302428,16.335949
15,80720,5.302428,16.335949
15,80721,5.302428,16.335949
16,80713,-1.800266,16.410362
16,80714,-1.684512,16.336107
16,80715,-1.638587,16.294458
16,80716,-1.540675,16.21427
16,80717,-1.456187,16.138718
16,80718,-1.374315,16.070541
16,80719,-1.287447,15.992038
16,80720,-1.158345,15.928503
16,80721,-1.047896,15.871192
16,80722,-0.964998,15.790984
16,80723,-0.831228,15.732477
16,80724,-0.695124,15.648842
16,80725,-0.570365,15.579429
16,80726,-0.474655,15.476492
16,80727,-0.349754,15.411726
16,80728,-0.216147,15.317636
16,80729,-0.069397,15.235214
16,80730,0.037371,15.165918
16,80731,0.16451,15.107508
16,80732,0.240352,15.046962
16,80733,0.332799,15.007836
16,80734,0.472714,14.956311
16,80735,0.572212,14.865254
16,80736,0.744892,14.853349
16,80737,0.8567,14.818952
16,80738,0.984695,14.773165
16,80739,1.12219,14.742468
16,80740,1.247955,14.705507
16,80741,1.378374,14.667692
16,80742,1.5096,14.632535
16,80743,1.638737,14.595891
16,80744,1.768997,14.559352
17,80714,-1.68871,12.141247
17,80715,-1.456005,12.075478
17,80716,-1.441043,12.060489
17,80717,-1.396813,12.03494
17,80718,-1.336997,12.022668
17,80719,-1.263071,12.014249
17,80720,-1.171212,12.033551
17,80721,-1.089374,12.046208
17,80722,-1.012269,12.07128
17,80723,-0.924572,12.067869
17,80724,-0.829764,12.073507
17,80725,-0.746214,12.077967
17,80726,-0.653745,12.086308
17,80727,-0.557981,12.092274
17,80728,-0.464826,12.105636
17,80729,-0.36625,12.079889
17,80730,-0.262551,12.058681
17,80731,-0.157897,12.076243
17,80732,-0.059184,12.085399
17,80733,0.015701,12.083512
17,80734,0.136212,12.078565
17,80735,0.248299,12.062345
17,80736,0.34768,12.070225
17,80737,0.443607,12.042211
17,80738,0.531096,12.006017
17,80739,0.625361,11.987241
17,80740,0.753683,11.97784
17,80741,0.864631,11.951025
17,80742,0.973601,11.934798
17,80743,1.09469,11.923729
17,80744,1.211921,11.916567
17,80745,1.317003,11.887535
17,80746,1.412117,11.876461
17,80747,1.496128,11.839942
17,80748,1.615394,11.843333
17,80749,1.724236,11.811149
17,80750,1.83034,11.770434
17,80751,1.935151,11.738358
17,80752,2.041258,11.710682
17,80753,2.148933,11.712269
17,80754,2.258012,11.71125
17,80755,2.37221,11.715126
17,80756,2.49855,11.730371
17,80757,2.602625,11.733438
17,80758,2.680545,11.702571
17,80759,2.76016,11.694621
17,80760,2.86183,11.675542
17,80761,2.949999,11.687873
17,80762,3.079634,11.670155
17,80763,3.194811,11.660598
17,80764,3.264984,11.625131
17,80765,3.353566,11.625113
17,80766,3.447084,11.618701
17,80767,3.543927,11.601722
17,80768,3.674729,11.596948
17,80769,3.77341,11.575681
17,80770,3.878689,11.558116
17,80771,3.986803,11.560225
17,80772,4.086833,11.530021
17,80773,4.209914,11.499248
17,80774,4.313693,11.464381
17,80775,4.405684,11.426103
17,80776,4.499884,11.41487
17,80777,4.592072,11.39151
17,80778,4.701715,11.358729
17,80779,4.819759,11.339437
17,80780,4.923864,11.328436
17,80781,5.021915,11.316452
17,80782,5.141668,11.308977
17,80783,5.251164,11.296608
17,80784,5.358484,11.268717
17,80785,5.456684,11.25258
17,80786,5.565735,11.227672
17,80787,5.659935,11.196779
17,80788,5.762682,11.170646
17,80789,5.871445,11.158748
17,80790,5.977291,11.152021
17,80791,6.090991,11.160722
17,80792,6.198455,11.143551
17,80793,6.308876,11.141174
17,80794,6.411033,11.106055
17,80795,6.514088,11.070448
17,80796,6.613322,11.032948
17,80797,6.70795,11.012939
17,80798,6.80929,10.990444
17,80799,6.917149,10.968496
17,80800,7.030337,10.972277
17,80801,7.155699,10.990282
17,80802,7.25845,10.97552
17,80803,7.355298,10.948622
17,80804,7.445763,10.92616
17,80805,7.548054,10.904318
17,80806,7.660216,10.885499
17,80807,7.764456,10.86585
17,80808,7.887452,10.874468
17,80809,7.992035,10.848392
17,80810,8.083635,10.828578
17,80811,8.169049,10.821528
17,80812,8.28336,10.821111
17,80813,8.392737,10.79392
17,80814,8.489953,10.78431
17,80815,8.570743,10.797671
17,80816,8.699005,10.782746
17,80817,8.812799,10.781005
17,80818,8.912838,10.7641
17,80819,9.045397,10.747997
17,80820,9.153921,10.739638
17,80821,9.26987,10.736634
17,80822,9.349795,10.728877
17,80823,9.483518,10.718047
17,80824,9.576589,10.724477
17,80825,9.685907,10.707827
17,80826,9.781707,10.682326
17,80827,9.883838,10.659404
17,80828,9.979742,10.646036
17,80829,10.087541,10.631382
17,80830,10.209886,10.596779
17,80831,10.331945,10.579449
17,80832,10.433364,10.55383
17,80833,10.529906,10.522547
17,80834,10.632912,10.493403
17,80835,10.748367,10.501843
17,80836,10.853417,10.498506
17,80837,10.96522,10.504408
17,80838,11.028502,10.454882
17,80839,11.102364,10.442136
17,80840,11.170036,10.437831
17,80841,11.238308,10.415639
18,80715,3.495906,15.617023
18,80716,3.799754,15.483065
18,80717,3.799864,15.482952
18,80718,3.806947,15.485387
18,80719,3.827166,15.478721
18,80720,3.872135,15.499246
18,80721,3.950539,15.517365
18,80722,4.0854,15.513379
18,80723,4.202279,15.476665
18,80724,4.293601,15.443366
18,80725,4.432835,15.445679
18,80726,4.549325,15.315281
18,80727,4.649975,15.237632
18,80728,4.80686,15.181655
18,80729,4.86112,15.187463
18,80730,4.962689,15.15357
18,80731,5.153575,15.035839
18,80732,5.289234,14.992384
18,80733,5.393617,15.013963
18,80734,5.470115,15.055977
18,80735,5.550751,15.151849
18,80736,5.634286,15.215459
18,80737,5.8255,15.106916
18,80738,5.971658,15.030136
18,80739,6.018983,15.08066
18,80740,6.097822,15.132505
18,80741,6.187086,15.159345
18,80742,6.30167,15.211245
18,80743,6.429547,15.217627
18,80744,6.53347,15.213978
18,80745,6.634069,15.222015
18,80746,6.768746,15.225806
18,80747,6.876091,15.226806
18,80748,6.982062,15.183606
18,80749,7.093763,15.112475
18,80750,7.210237,15.060898
18,80751,7.338183,15.011024
18,80752,7.473003,15.002685
18,80753,7.601192,15.000155
18,80754,7.718484,14.987391
18,80755,7.862716,14.953928
18,80756,7.985299,14.944494
18,80757,8.10228,14.935355
18,80758,8.218949,14.909463
18,80759,8.318918,14.868683
18,80760,8.479244,14.864611
18,80761,8.612726,14.861983
18,80762,8.77396,14.904776
18,80763,8.89879,14.882918
18,80764,9.015052,14.851844
18,80765,9.254294,15.01254
18,80766,9.426523,15.066997
18,80767,9.604376,15.122838
18,80768,9.689326,15.057207
18,80769,9.770766,15.003704
18,80770,9.88575,14.962179
18,80771,10.081937,14.957029
18,80772,10.212807,14.923636
18,80773,10.436339,14.837056
18,80774,10.619869,14.795348
18,80775,10.79918,14.741454
19,80718,3.582317,17.970917
19,80719,3.591226,17.972105
19,80720,3.642624,17.965509
19,80721,3.642624,17.965509
19,80722,3.642624,17.965509
19,80723,3.587763,17.898104
19,80724,3.629807,17.904551
19,80725,3.629807,17.904551
19,80726,3.629807,17.904551
19,80727,3.643822,17.9067
19,80728,3.648493,17.907417
19,80729,3.654722,17.908373
19,80730,3.663027,17.909647
19,80731,3.669429,17.910629
19,80732,3.663749,17.858976
19,80733,3.666757,17.84251
19,80734,3.668001,17.820131
19,80735,3.667525,17.789965
19,80736,3.668783,17.76696
19,80737,3.669458,17.741777
19,80738,3.669944,17.71566
19,80739,3.670751,17.690891
20,80719,2.084312,14.861479
20,80720,2.379804,14.864006
20,80721,2.405786,14.803666
20,80722,2.467669,14.763534
20,80723,2.502043,14.720152
20,80724,2.590523,14.693249
20,80725,2.705529,14.717314
20,80726,2.855553,14.722145
20,80727,2.979604,14.740746
20,80728,3.14451,14.762709
20,80729,3.288652,14.759827
20,80730,3.442433,14.876057
20,80731,3.596709,14.921161
20,80732,3.747442,14.973978
20,80733,3.900373,15.045362
20,80734,4.053019,15.101796
20,80735,4.205122,15.162008
20,80736,4.357683,15.224685
20,80737,4.510119,15.284459
21,80720,-1.652908,17.414125
21,80721,-1.400811,17.359348
21,80722,-1.334495,17.323658
21,80723,-1.258968,17.288651
21,80724,-1.167919,17.244295
21,80725,-1.03722,17.216034
21,80726,-0.913389,17.165714
21,80727,-0.785028,17.11212
21,80728,-0.651478,17.076813
21,80729,-0.533678,17.040489
21,80730,-0.375706,17.025543
21,80731,-0.243471,16.996445
21,80732,-0.136557,16.943796
21,80733,-0.014124,16.870607
21,80734,0.111688,16.825478
21,80735,0.232413,16.767023
21,80736,0.352471,16.695175
21,80737,0.481271,16.624453
21,80738,0.603788,16.574589
21,80739,0.753309,16.539114
21,80740,0.874115,16.484671
21,80741,1.02668,16.432959
21,80742,1.137029,16.374552
21,80743,1.249813,16.320147
21,80744,1.361551,16.247953
21,80745,1.482652,16.203829
21,80746,1.599888,16.147066
21,80747,1.726748,16.085873
21,80748,1.847906,16.028091
21,80749,1.952961,15.98649
21,80750,2.07476,15.802292
21,80751,2.240793,15.704298
21,80752,2.400342,15.70035
21,80753,2.545776,15.62739
21,80754,2.596091,15.63668
21,80755,2.669361,15.634386
21,80756,2.842226,15.568221
21,80757,3.030376,15.546131
21,80758,3.138518,15.536119
21,80759,3.221255,15.592826
21,80760,3.342237,15.572583
21,80761,3.491244,15.666643
21,80762,3.619737,15.561809
21,80763,3.752564,15.55147
21,80764,3.88934,15.544432
21,80765,4.022039,15.503695
21,80766,4.156139,15.484324
21,80767,4.290664,15.461942
21,80768,4.424439,15.434445
21,80769,4.558572,15.411363
22,80725,-1.661171,11.31523
22,80726,-1.516042,11.37893
22,80727,-1.476628,11.389068
22,80728,-1.415488,11.404094
22,80729,-1.374072,11.407811
22,80730,-1.323392,11.407526
22,80731,-1.281954,11.402673
22,80732,-1.237644,11.395741
22,80733,-1.173699,11.375388
22,80734,-1.108037,11.365229
22,80735,-1.055026,11.344382
22,80736,-1.00303,11.31326
22,80737,-0.930744,11.308509
22,80738,-0.902495,11.344722
22,80739,-0.851141,11.318406
22,80740,-0.795706,11.313935
22,80741,-0.749946,11.312521
22,80742,-0.718295,11.311162
22,80743,-0.665075,11.353106
22,80744,-0.653337,11.351051
22,80745,-0.635647,11.345278
22,80746,-0.621218,11.350415
22,80747,-0.56398,11.350894
22,80748,-0.540334,11.356586
22,80749,-0.519839,11.360173
22,80750,-0.490564,11.357078
22,80751,-0.464654,11.359675
22,80752,-0.444736,11.351312
22,80753,-0.428289,11.336369
22,80754,-0.395224,11.312955
22,80755,-0.391741,11.283013
22,80756,-0.362468,11.251183
22,80757,-0.338555,11.222176
22,80758,-0.330456,11.209696
22,80759,-0.308942,11.188117
22,80760,-0.29475,11.220746
22,80761,-0.266885,11.199894
22,80762,-0.23362,11.206682
22,80763,-0.20743,11.215717
22,80764,-0.189535,11.240368
22,80765,-0.158005,11.265823
22,80766,-0.122434,11.288126
22,80767,-0.075857,11.312617
22,80768,-0.045588,11.347836
22,80769,-0.006233,11.37362
22,80770,-0.020607,11.384217
22,80771,0.036406,11.40483
22,80772,0.026178,11.393611
22,80773,0.098297,11.410066
22,80774,0.153919,11.408973
22,80775,0.199364,11.392903
22,80776,0.256022,11.382668
22,80777,0.311385,11.378591
22,80778,0.357213,11.376206
22,80779,0.399178,11.367591
22,80780,0.439119,11.35945
22,80781,0.471811,11.359036
22,80782,0.513033,11.367466
22,80783,0.519201,11.378515
22,80784,0.571647,11.387077
22,80785,0.637254,11.395424
22,80786,0.683686,11.410629
22,80787,0.73662,11.469122
22,80788,0.795398,11.46612
22,80789,0.850659,11.472542
22,80790,0.893615,11.465357
22,80791,0.938326,11.459221
22,80792,0.976494,11.4593
22,80793,1.011839,11.436698
22,80794,1.066807,11.419429
22,80795,1.131436,11.405297
22,80796,1.169434,11.372501
22,80797,1.241433,11.371101
22,80798,1.299642,11.354992
22,80799,1.355711,11.338223
22,80800,1.417803,11.326797
22,80801,1.476593,11.31203
22,80802,1.535577,11.297709
22,80803,1.595532,11.284204
22,80804,1.654775,11.270007
23,80727,-1.682246,15.800499
23,80728,-1.499386,15.670238
23,80729,-1.468986,15.653679
23,80730,-1.432579,15.595119
23,80731,-1.3579,15.584681
23,80732,-1.285703,15.555232
23,80733,-1.220119,15.503121
23,80734,-1.159534,15.448968
23,80735,-1.068809,15.409362
23,80736,-0.985903,15.38194
23,80737,-0.918401,15.346233
23,80738,-0.807547,15.335607
23,80739,-0.712582,15.316014
23,80740,-0.618725,15.290162
23,80741,-0.520015,15.260389
23,80742,-0.426897,15.217006
23,80743,-0.323523,15.180247
23,80744,-0.228065,15.142195
23,80745,-0.10936,15.146461
23,80746,0.009508,15.15811
23,80747,0.105134,15.135294
23,80748,0.184955,15.120878
23,80749,0.273858,15.090021
23,80750,0.371359,15.069785
23,80751,0.470919,15.045671
23,80752,0.56712,15.040078
23,80753,0.656077,15.043885
23,80754,0.764515,15.036484
23,80755,0.888443,15.003569
23,80756,0.977787,14.962523
23,80757,1.075076,14.964942
23,80758,1.174754,14.962496
23,80759,1.256147,14.953882
23,80760,1.358923,14.93205
23,80761,1.456892,14.919872
23,80762,1.567169,14.901295
23,80763,1.677962,14.869236
23,80764,1.74533,14.81465
23,80765,1.831199,14.790699
23,80766,1.973889,14.808106
23,80767,2.07268,14.794358
23,80768,2.175314,14.796126
23,80769,2.301381,14.781057
23,80770,2.407902,14.771515
23,80771,2.503475,14.75481
23,80772,2.615199,14.748563
23,80773,2.707821,14.70325
23,80774,2.807685,14.673766
23,80775,2.906936,14.64259
23,80776,2.993375,14.618005
23,80777,3.108057,14.627986
23,80778,3.203461,14.59001
23,80779,3.279582,14.56264
23,80780,3.342977,14.537617
23,80781,3.438639,14.503113
23,80782,3.550226,14.483831
23,80783,3.671878,14.473015
23,80784,3.755694,14.475625
23,80785,3.843319,14.47711
23,80786,3.923361,14.452108
23,80787,4.059275,14.421421
23,80788,4.201011,14.437619
23,80789,4.27695,14.418733
23,80790,4.383791,14.397528
23,80791,4.456735,14.366146
23,80792,4.518806,14.367985
23,80793,4.623148,14.368347
23,80794,4.682863,14.358513
23,80795,4.80526,14.338903
23,80796,4.902493,14.318603
23,80797,5.020386,14.30691
23,80798,5.129004,14.279402
23,80799,5.245738,14.26464
23,80800,5.340133,14.239931
23,80801,5.423053,14.214744
23,80802,5.520198,14.196729
23,80803,5.604887,14.190348
23,80804,5.696838,14.174896
23,80805,5.806621,14.163105
23,80806,5.900002,14.125473
23,80807,6.000992,14.102087
23,80808,6.035023,14.123606
23,80809,6.134184,14.10311
23,80810,6.203021,14.125916
23,80811,6.321736,14.106344
23,80812,6.340418,14.150546
23,80813,6.4128,14.115493
23,80814,6.457753,14.208551
23,80815,6.534263,14.301865
23,80816,6.602909,14.337754
23,80817,6.682732,14.325743
23,80818,6.782194,14.343415
23,80819,6.878611,14.326138
23,80820,6.960888,14.299607
23,80821,7.058212,14.301345
23,80822,7.146343,14.26901
23,80823,7.238393,14.236272
23,80824,7.342742,14.258325
23,80825,7.447288,14.242158
23,80826,7.560058,14.281808
23,80827,7.669414,14.314087
23,80828,7.769268,14.320273
23,80829,7.872922,14.333776
23,80830,7.976367,14.352913
23,80831,8.08055,14.351794
23,80832,8.169064,14.340381
23,80833,8.290645,14.342301
23,80834,8.389837,14.345228
23,80835,8.528415,14.358807
23,80836,8.656445,14.374513
23,80837,8.780873,14.418986
23,80838,8.917169,14.468556
23,80839,9.039363,14.509453
23,80840,9.177309,14.569689
23,80841,9.256028,14.480977
23,80842,9.345979,14.428144
23,80843,9.427082,14.397657
23,80844,9.52162,14.384663
23,80845,9.607476,14.357144
23,80846,9.701138,14.317785
23,80847,9.800262,14.2778
23,80848,9.922849,14.281199
23,80849,10.023568,14.272734
23,80850,10.096536,14.257233
23,80851,10.186374,14.234539
23,80852,10.273499,14.184216
23,80853,10.344746,14.07502
23,80854,10.401821,13.981329
23,80855,10.469671,13.905782
23,80856,10.541161,13.838078
23,80857,10.629717,13.793459
23,80858,10.703419,13.725084
23,80859,10.76954,13.634629
23,80860,10.843631,13.57178
23,80861,10.925337,13.503605
23,80862,10.973263,13.431229
23,80863,11.021015,13.345942
23,80864,11.067539,13.286345
23,80865,11.105164,13.203082
23,80866,11.137259,13.125317
23,80867,11.171167,13.051434
23,80868,11.18139,12.978848
23,80869,11.196325,12.906438
23,80870,11.214398,12.841991
23,80871,11.233283,12.795692
23,80872,11.250581,12.734641
24,80729,-0.473513,12.721777
24,80730,-0.473513,12.721777
24,80731,-0.473513,12.721777
24,80732,-0.313643,12.747842
24,80733,-0.168444,12.737264
24,80734,-0.045799,12.740169
24,80735,0.075154,12.757067
24,80736,0.195818,12.785373
24,80737,0.322176,12.749853
24,80738,0.426888,12.77772
24,80739,0.546528,12.820024
24,80740,0.656421,12.812652
24,80741,0.764459,12.801434
24,80742,0.862698,12.77099
24,80743,0.951165,12.739145
24,80744,1.059625,12.729382
24,80745,1.163646,12.708357
24,80746,1.277493,12.689554
24,80747,1.373228,12.670534
24,80748,1.469638,12.648836
24,80749,1.580969,12.642427
24,80750,1.690472,12.621925
24,80751,1.816251,12.626672
24,80752,1.919162,12.593621
24,80753,2.030856,12.558886
24,80754,2.150282,12.549171
24,80755,2.256166,12.510238
24,80756,2.378412,12.527165
24,80757,2.487804,12.535357
24,80758,2.590432,12.520959
24,80759,2.694567,12.485393
24,80760,2.786903,12.467892
24,80761,2.880182,12.442852
24,80762,2.984426,12.425692
24,80763,3.082309,12.400836
24,80764,3.209029,12.38177
24,80765,3.315196,12.372081
24,80766,3.43848,12.407526
24,80767,3.539977,12.403998
24,80768,3.635131,12.374788
24,80769,3.727837,12.351157
24,80770,3.835473,12.341748
24,80771,3.942071,12.310609
24,80772,4.044745,12.317928
24,80773,4.161167,12.30128
24,80774,4.271612,12.276474
24,80775,4.368545,12.26078
24,80776,4.467683,12.22957
24,80777,4.576891,12.219048
24,80778,4.654393,12.196378
24,80779,4.74287,12.176567
24,80780,4.833751,12.154489
24,80781,4.926574,12.119697
24,80782,5.043572,12.099474
24,80783,5.137703,12.106601
24,80784,5.223458,12.07338
24,80785,5.31797,12.077671
24,80786,5.413157,12.040484
24,80787,5.542747,12.044394
24,80788,5.6318,12.024711
24,80789,5.745097,12.044545
24,80790,5.848622,12.044306
24,80791,5.921453,11.988436
24,80792,6.002297,11.939318
24,80793,6.104896,11.934079
24,80794,6.20367,11.899749
24,80795,6.314768,11.900968
24,80796,6.41669,11.876496
24,80797,6.528909,11.89602
24,80798,6.597249,11.843014
24,80799,6.681839,11.82164
24,80800,6.785728,11.793926
24,80801,6.879035,11.765573
24,80802,6.974151,11.7296
24,80803,7.076187,11.732976
24,80804,7.177006,11.740772
24,80805,7.257581,11.710342
24,80806,7.356076,11.713266
24,80807,7.456873,11.693943
24,80808,7.555181,11.669342
24,80809,7.682859,11.686594
24,80810,7.781264,11.666787
24,80811,7.889664,11.639098
24,80812,7.983255,11.608537
24,80813,8.076988,11.574691
24,80814,8.168588,11.554646
24,80815,8.249594,11.5288
24,80816,8.390969,11.545148
24,80817,8.501763,11.554211
24,80818,8.594489,11.544971
24,80819,8.68887,11.541245
24,80820,8.808593,11.541848
24,80821,8.874321,11.507899
24,80822,8.990514,11.496713
24,80823,9.069472,11.462314
24,80824,9.198725,11.448165
24,80825,9.274805,11.420343
24,80826,9.374333,11.391297
24,80827,9.503496,11.388173
24,80828,9.604929,11.371259
24,80829,9.713666,11.352686
24,80830,9.839173,11.342962
24,80831,9.96256,11.327752
24,80832,10.079226,11.307046
24,80833,10.19805,11.297355
24,80834,10.280631,11.275645
24,80835,10.377494,11.237783
24,80836,10.496945,11.225772
24,80837,10.623159,11.221652
24,80838,10.699151,11.190015
24,80839,10.835419,11.211823
24,80840,10.942677,11.192844
24,80841,11.001092,11.140116
24,80842,11.0785,11.16177
25,28573,11.183854,6.959262
25,28574,11.053702,7.07764
25,28575,11.041164,7.116449
25,28576,11.020706,7.156299
25,28577,11.000511,7.218856
25,28578,10.964007,7.302395
25,28579,10.929157,7.369751
25,28580,10.910208,7.482499
25,28581,10.895826,7.572626
25,28582,10.872226,7.674895
25,28583,10.813908,7.761546
25,28584,10.749144,7.818014
25,28585,10.681522,7.922669
25,28586,10.637825,8.004361
25,28587,10.577694,8.074921
25,28588,10.535666,8.140789
25,28589,10.502411,8.231351
25,28590,10.45315,8.345178
25,28591,10.413097,8.450552
25,28592,10.360417,8.548764
25,28593,10.304891,8.613894
25,28594,10.247005,8.704133
25,28595,10.195329,8.75806
25,28596,10.129795,8.835759
25,28597,10.070467,8.904464
25,28598,9.993847,8.98849
25,28599,9.940484,9.077014
25,28600,9.886889,9.175697
25,28601,9.838959,9.250406
25,28602,9.793864,9.316068
25,28603,9.738008,9.368436
25,28604,9.667883,9.460103
25,28605,9.615778,9.534245
25,28606,9.57185,9.620983
25,28607,9.523751,9.686158
25,28608,9.465483,9.760238
25,28609,9.400902,9.839421
25,28610,9.333191,9.900188
25,28611,9.291431,9.96575
25,28612,9.230995,10.029533
25,28613,9.143292,10.084951
25,28614,9.069825,10.172973
25,28615,8.995956,10.242047
25,28616,8.954862,10.349823
25,28617,8.892052,10.438113
25,28618,8.832794,10.526493
25,28619,8.778407,10.621308
25,28620,8.803481,10.561381
25,28621,8.779951,10.518064
25,28622,8.77603,10.511871
25,28623,8.724031,10.530724
25,28624,8.618159,10.575248
25,28625,8.524075,10.654705
25,28626,8.445333,10.718587
25,28627,8.358826,10.793117
25,28628,8.282679,10.882028
25,28629,8.194592,10.916009
25,28630,8.106679,10.957769
25,28631,8.049972,11.015594
25,28632,7.989191,11.069381
25,28633,7.926113,11.13869
25,28634,7.859691,11.188041
25,28635,7.784437,11.242793
25,28636,7.701486,11.283135
25,28637,7.635537,11.323242
25,28638,7.560151,11.371801
25,28639,7.485186,11.420242
25,28640,7.435564,11.493745
25,28641,7.377788,11.554704
25,28642,7.32684,11.613242
25,28643,7.278169,11.678052
25,28644,7.221039,11.739866
25,28645,7.176628,11.826534
25,28646,7.102211,11.887671
25,28647,7.031188,11.944625
25,28648,6.953534,12.011345
25,28649,6.890229,12.08646
25,28650,6.830351,12.167334
25,28651,6.778959,12.246399
25,28652,6.757942,12.326427
25,28653,6.705413,12.364936
25,28654,6.674256,12.421759
25,28655,6.632463,12.479412
25,28656,6.595755,12.54261
25,28657,6.540834,12.615396
25,28658,6.505193,12.701482
25,28659,6.468801,12.801683
25,28660,6.447819,12.917113
25,28661,6.383208,12.978557
25,28662,6.345986,13.03767
25,28663,6.286913,13.095486
25,28664,6.22786,13.167992
25,28665,6.188591,13.235281
25,28666,6.167906,13.30826
25,28667,6.145649,13.390314
25,28668,6.101514,13.463735
25,28669,6.069782,13.544531
25,28670,6.011775,13.621156
25,28671,5.96603,13.704523
25,28672,5.920774,13.761395
25,28673,5.869493,13.839153
25,28674,5.828429,13.910964
25,28675,5.760846,13.982491
25,28676,5.689829,14.070865
25,28677,5.605335,14.140454
25,28678,5.581418,14.203794
25,28679,5.529193,14.261153
25,28680,5.481237,14.339337
25,28681,5.445271,14.415647
25,28682,5.407366,14.499538
25,28683,5.368177,14.571934
25,28684,5.316632,14.674237
25,28685,5.286319,14.74505
25,28686,5.275184,14.832808
25,28687,5.259711,14.930062
25,28688,5.222436,15.025535
25,28689,5.200068,15.148775
25,28690,5.178202,15.26341
25,28691,5.166861,15.384303
25,28692,5.115418,15.463857
25,28693,5.102883,15.547507
25,28694,5.129066,15.662849
25,28695,5.140752,15.74915
25,28696,5.121585,15.819985
25,28697,5.113678,15.903424
25,28698,5.088532,15.991534
25,28699,5.027302,16.072876
25,28700,5.013084,16.153019
25,28701,4.953652,16.206306
25,28702,4.916094,16.276123
25,28703,4.897924,16.331673
25,28704,4.870292,16.385656
25,28705,4.84707,16.451292
25,28706,4.841692,16.519461
25,28707,4.807333,16.5903
25,28708,4.811378,16.622887
25,28709,4.72381,16.72966
25,28710,4.692435,16.76029
25,28711,4.649035,16.821793
25,28712,4.628368,16.877914
25,28713,4.56987,16.939756
25,28714,4.555667,16.991894
25,28715,4.519044,17.056593
25,28716,4.547298,17.11805
25,28717,4.537759,17.1828
25,28718,4.498332,17.235691
25,28719,4.494967,17.293861
25,28720,4.478381,17.336981
25,28721,4.447243,17.37361
25,28722,4.443193,17.412466
25,28723,4.428467,17.454441
25,28724,4.442055,17.499603
25,28725,4.438511,17.534874
25,28726,4.421492,17.565025
25,28727,4.453206,17.59803
25,28728,4.470216,17.623514
25,28729,4.444227,17.67474
25,28730,4.425846,17.679567
25,28731,4.400548,17.681019
25,28732,4.356291,17.705425
25,28733,4.32527,17.716011
25,28734,4.284461,17.702116
25,28735,4.227346,17.701714
